rpm,throttle,egt,cht,oil_temp,egt_residual,cht_residual,label
3341.7,0.5385,825.68,375.1,161.08,35.5,20.99,OVERHEATING
4320.44,0.9353,1076.33,527.95,199.12,-0.9,1.62,NORMAL
3960.81,0.794,969.36,465.78,195.17,-5.08,1.12,NORMAL
3586.8,0.6232,854.16,391.04,170.75,0.92,-0.9,NORMAL
3409.17,0.5618,807.55,365.31,160.26,0.02,0.8,NORMAL
4091.47,0.8619,1022.87,499.8,225.0,1.15,6.77,LUBRICATION_ISSUE
3694.91,0.6819,923.04,439.3,182.67,29.14,22.96,OVERHEATING
3949.71,0.7775,963.1,470.29,219.63,-0.87,11.91,LUBRICATION_ISSUE
2931.87,0.3572,660.6,283.33,148.44,-0.33,6.78,LUBRICATION_ISSUE
4044.71,0.7955,1008.09,487.08,197.76,28.58,19.37,OVERHEATING
3434.8,0.5696,843.45,381.26,164.69,29.96,13.16,OVERHEATING
4037.07,0.8055,987.95,480.62,224.73,2.81,9.54,LUBRICATION_ISSUE
3255.87,0.5051,800.0,358.52,157.41,34.16,19.02,OVERHEATING
3615.64,0.6531,893.42,428.6,176.13,20.8,25.03,OVERHEATING
4010.59,0.8203,1016.49,501.54,201.36,23.81,25.93,OVERHEATING
3543.4,0.6096,846.02,392.05,189.28,3.12,6.31,LUBRICATION_ISSUE
3547.44,0.6147,850.3,389.87,168.42,4.1,2.15,NORMAL
3842.4,0.7283,925.71,436.41,186.55,-3.39,-1.05,NORMAL
4102.78,0.8471,1015.5,499.73,228.47,2.12,11.7,LUBRICATION_ISSUE
3749.22,0.7008,907.21,422.42,181.43,-0.74,-2.35,NORMAL
3829.75,0.7332,929.02,438.08,185.67,-2.41,-0.78,NORMAL
3786.34,0.7275,929.91,443.17,208.83,4.12,7.7,LUBRICATION_ISSUE
3005.15,0.4139,700.51,297.35,139.85,1.89,-1.83,NORMAL
3521.26,0.6046,836.36,384.34,170.07,-2.48,1.04,NORMAL
2811.14,0.3179,631.32,257.9,126.09,0.02,-0.87,NORMAL
3559.05,0.6289,854.58,402.51,187.13,-0.7,9.34,LUBRICATION_ISSUE
4232.22,0.893,1050.96,515.79,226.46,3.53,7.34,LUBRICATION_ISSUE
3763.0,0.7051,906.34,432.61,212.24,-4.85,5.89,LUBRICATION_ISSUE
2767.36,0.3201,629.36,254.66,125.56,-1.09,-3.61,NORMAL
4140.33,0.8794,1069.64,516.93,203.33,35.01,16.15,OVERHEATING
2983.48,0.4046,698.23,303.63,165.23,6.29,8.46,LUBRICATION_ISSUE
3818.53,0.7119,944.24,444.47,189.88,26.15,13.61,OVERHEATING
3120.58,0.4433,721.1,311.54,143.08,-0.92,-1.68,NORMAL
3493.72,0.6084,840.91,387.79,187.53,1.16,3.94,LUBRICATION_ISSUE
4111.3,0.8457,1056.03,500.25,203.42,43.07,12.47,OVERHEATING
3442.24,0.5805,858.71,393.32,166.65,38.27,21.05,OVERHEATING
4319.37,0.9394,1082.56,527.57,198.34,2.95,-0.2,NORMAL
3077.75,0.4377,718.68,318.64,168.87,2.16,8.73,LUBRICATION_ISSUE
2934.9,0.3705,671.97,291.24,162.36,2.94,9.83,LUBRICATION_ISSUE
4049.3,0.838,1033.95,505.34,202.27,28.71,22.19,OVERHEATING
2861.13,0.3609,657.27,277.51,131.56,-2.32,1.76,NORMAL
3852.02,0.7399,940.04,447.4,204.8,3.52,5.49,LUBRICATION_ISSUE
4177.87,0.855,1022.09,499.43,223.78,0.19,6.29,LUBRICATION_ISSUE
3125.29,0.4503,728.28,330.03,177.91,1.82,14.15,LUBRICATION_ISSUE
3163.78,0.4828,746.44,328.57,149.94,-1.45,-0.17,NORMAL
4337.14,0.9249,1102.5,538.31,202.84,30.71,15.23,OVERHEATING
3701.49,0.677,926.04,434.0,183.69,34.75,19.23,OVERHEATING
3110.72,0.4558,730.88,327.23,173.7,1.84,9.81,LUBRICATION_ISSUE
3406.6,0.5603,826.79,382.99,166.91,20.26,19.07,OVERHEATING
3512.89,0.6252,853.93,390.11,171.31,3.18,-0.35,NORMAL
4377.92,0.9451,1084.93,530.59,200.89,-1.04,-0.99,NORMAL
3896.11,0.747,946.32,444.99,187.48,3.3,-0.82,NORMAL
3730.7,0.6819,928.79,445.09,182.99,33.1,27.67,OVERHEATING
4278.77,0.9234,1105.94,550.76,206.68,37.98,29.98,OVERHEATING
3091.3,0.4376,716.43,312.52,143.71,-0.72,2.23,NORMAL
4197.18,0.8821,1040.91,501.27,201.39,1.78,-2.21,NORMAL
2834.93,0.3412,648.74,270.09,130.45,2.28,2.21,NORMAL
2833.49,0.3429,646.49,264.66,129.8,-0.92,-3.79,NORMAL
4206.91,0.8821,1083.56,521.23,204.31,43.94,17.45,OVERHEATING
3541.65,0.6219,857.61,397.3,185.79,7.37,7.16,LUBRICATION_ISSUE
3425.02,0.5623,812.72,363.24,162.75,4.11,-1.93,NORMAL
3930.88,0.7758,964.23,466.05,221.23,2.19,8.82,LUBRICATION_ISSUE
3314.24,0.5029,764.62,338.81,154.64,-2.84,-1.67,NORMAL
3374.9,0.5387,832.3,371.02,161.5,40.33,15.84,OVERHEATING
2845.15,0.3481,650.21,271.34,131.69,-0.93,0.66,NORMAL
3832.89,0.7396,939.88,452.67,206.01,4.47,11.43,LUBRICATION_ISSUE
3590.06,0.648,868.18,397.04,176.75,-0.09,-3.92,NORMAL
3275.47,0.5098,803.54,354.8,151.84,33.87,13.0,OVERHEATING
4106.94,0.8129,1022.71,502.94,201.85,29.64,27.1,OVERHEATING
4254.83,0.8969,1099.7,533.58,200.33,48.83,23.06,OVERHEATING
3818.18,0.7315,931.57,448.72,218.24,1.75,10.83,LUBRICATION_ISSUE
3277.43,0.5116,773.93,349.98,178.57,3.13,7.49,LUBRICATION_ISSUE
3613.76,0.6419,866.07,403.09,195.76,0.27,3.61,LUBRICATION_ISSUE
3578.71,0.6454,897.02,430.04,173.58,30.87,30.35,OVERHEATING
4076.11,0.8307,1009.27,485.17,219.7,7.05,3.84,LUBRICATION_ISSUE
4024.44,0.8059,989.33,479.28,226.54,4.6,8.44,LUBRICATION_ISSUE
3000.27,0.4206,727.25,314.05,146.7,24.87,12.62,OVERHEATING
4338.41,0.94,1080.02,529.83,198.95,-0.92,1.27,NORMAL
3100.0,0.4493,728.52,322.34,171.63,3.96,7.6,LUBRICATION_ISSUE
4073.11,0.8471,1011.26,489.55,197.71,-0.63,2.41,NORMAL
3186.3,0.4806,742.67,325.95,149.65,-5.01,-2.66,NORMAL
3410.64,0.5828,825.66,378.87,180.48,5.46,6.74,LUBRICATION_ISSUE
3948.46,0.8091,1014.19,497.16,200.28,31.33,27.44,OVERHEATING
3290.28,0.5146,778.17,344.62,154.28,4.87,0.65,NORMAL
3448.15,0.5953,831.68,376.55,168.5,2.08,-1.21,NORMAL
4339.77,0.9393,1106.17,543.98,203.28,25.63,15.65,OVERHEATING
3869.44,0.7576,976.86,459.52,192.59,28.8,10.69,OVERHEATING
3233.49,0.4999,756.22,345.14,181.41,-5.4,8.17,LUBRICATION_ISSUE
2967.12,0.4013,687.11,299.08,153.09,-2.01,5.61,LUBRICATION_ISSUE
4184.27,0.8792,1077.55,513.45,203.41,40.82,11.41,OVERHEATING
3892.86,0.7553,979.28,471.81,192.15,31.48,23.13,OVERHEATING
4063.1,0.8427,1017.09,491.98,228.29,8.31,6.71,LUBRICATION_ISSUE
2834.79,0.3216,630.73,262.26,127.94,-3.95,1.45,NORMAL
3715.63,0.6568,878.62,420.05,200.61,-1.26,12.12,LUBRICATION_ISSUE
3873.88,0.7521,993.64,474.38,191.26,48.67,27.39,OVERHEATING
4277.69,0.9176,1098.18,541.35,204.44,33.72,22.67,OVERHEATING
4118.73,0.8342,1008.24,485.72,198.35,1.79,1.85,NORMAL
4059.66,0.8438,1006.98,493.24,214.32,-2.27,7.69,LUBRICATION_ISSUE
3816.1,0.7142,921.72,436.89,207.86,2.38,5.28,LUBRICATION_ISSUE
3768.38,0.7069,916.2,435.45,203.96,3.66,7.94,LUBRICATION_ISSUE
3994.87,0.8139,987.78,479.02,226.92,-0.31,6.16,LUBRICATION_ISSUE
3160.24,0.4667,774.06,345.0,151.6,36.03,22.18,OVERHEATING
3909.59,0.7465,942.31,453.81,211.25,-1.08,7.78,LUBRICATION_ISSUE
3925.5,0.7757,958.47,455.8,192.64,-3.24,-1.23,NORMAL
3145.23,0.4581,770.6,331.11,151.73,38.5,11.85,OVERHEATING
3998.55,0.8091,987.22,479.18,224.86,1.83,7.94,LUBRICATION_ISSUE
3774.5,0.6817,943.66,438.67,182.67,45.89,20.0,OVERHEATING
4231.16,0.8973,1084.92,523.79,200.4,35.01,13.84,OVERHEATING
3788.75,0.7274,933.28,439.84,202.2,7.39,4.3,LUBRICATION_ISSUE
3553.1,0.6067,841.6,384.34,170.09,-0.1,-0.68,NORMAL
3970.42,0.7735,1013.06,479.68,194.46,50.42,22.1,OVERHEATING
3775.46,0.7323,924.3,435.63,185.67,-3.84,-1.25,NORMAL
3642.64,0.6723,888.85,422.88,197.86,3.35,11.58,LUBRICATION_ISSUE
3080.69,0.4368,717.13,311.44,142.66,1.0,1.76,NORMAL
3462.41,0.5826,857.69,401.77,169.47,34.99,28.15,OVERHEATING
3723.63,0.6869,901.4,421.2,178.82,3.08,2.21,NORMAL
3985.14,0.7999,1006.21,478.7,198.15,27.0,11.17,OVERHEATING
3623.83,0.6541,871.62,402.71,173.71,-2.04,-1.49,NORMAL
4092.85,0.8311,1003.47,482.01,199.01,0.15,0.01,NORMAL
3831.97,0.7253,930.78,436.85,186.99,3.99,0.77,NORMAL
3892.36,0.7364,984.42,467.67,188.8,47.95,25.8,OVERHEATING
3724.1,0.69,937.28,432.79,184.53,37.08,12.67,OVERHEATING
3117.97,0.4302,716.05,308.71,145.37,2.04,0.31,NORMAL
2957.39,0.3756,673.72,282.78,134.99,0.47,-1.17,NORMAL
3504.13,0.6239,852.72,395.68,196.54,3.18,5.96,LUBRICATION_ISSUE
4202.98,0.8895,1082.91,520.3,197.35,39.08,13.99,OVERHEATING
3806.6,0.7264,972.69,449.23,189.46,46.51,13.52,OVERHEATING
2989.31,0.4185,744.03,317.46,140.86,43.49,17.14,OVERHEATING
3108.59,0.4584,777.81,328.27,148.67,47.36,10.0,OVERHEATING
3989.04,0.7961,975.71,471.84,217.21,-1.41,5.56,LUBRICATION_ISSUE
4104.85,0.8399,1009.45,486.49,202.37,0.27,0.98,NORMAL
3006.68,0.4134,698.17,300.72,142.85,-0.19,1.71,NORMAL
3731.46,0.685,896.03,423.56,209.21,-1.54,5.02,LUBRICATION_ISSUE
4240.29,0.9134,1096.54,540.62,203.45,36.47,24.57,OVERHEATING
3301.64,0.523,806.68,370.5,159.19,27.81,23.18,OVERHEATING
3497.72,0.5973,876.91,403.36,170.27,43.63,23.39,OVERHEATING
3095.53,0.4248,714.19,305.3,145.69,4.52,-0.5,NORMAL
4211.49,0.8702,1031.46,495.53,198.49,-1.22,-4.08,NORMAL
4018.56,0.8312,997.85,481.16,198.77,-1.83,1.35,NORMAL
3162.86,0.4827,750.12,339.42,165.68,2.37,10.77,LUBRICATION_ISSUE
3284.29,0.5297,779.17,359.54,172.65,-2.87,10.32,LUBRICATION_ISSUE
3178.47,0.5074,764.13,343.29,175.75,0.79,5.28,LUBRICATION_ISSUE
3703.08,0.6977,901.64,421.68,179.58,-2.13,-0.58,NORMAL
3518.86,0.5882,832.81,380.6,166.89,3.94,3.28,NORMAL
2972.65,0.383,680.19,284.92,134.35,1.75,-2.14,NORMAL
4161.68,0.8785,1030.68,501.44,198.72,-4.5,0.33,NORMAL
2869.48,0.3658,666.77,276.43,133.67,3.84,-1.33,NORMAL
3153.47,0.4812,748.18,326.47,146.92,1.81,-1.35,NORMAL
4341.51,0.9388,1080.02,530.2,202.55,-0.32,1.99,NORMAL
3325.28,0.5627,836.09,377.42,163.06,32.23,15.1,OVERHEATING
3374.38,0.5439,826.91,380.23,163.55,31.84,23.19,OVERHEATING
3151.25,0.4298,716.62,309.51,142.31,1.18,0.24,NORMAL
3512.07,0.6027,872.61,398.31,171.56,35.36,15.96,OVERHEATING
3429.92,0.5558,808.84,372.21,190.69,3.86,9.22,LUBRICATION_ISSUE
3272.25,0.5201,780.94,349.78,172.83,5.26,4.37,LUBRICATION_ISSUE
3452.43,0.5621,843.1,385.41,164.64,33.22,19.49,OVERHEATING
3432.72,0.5789,820.9,371.45,161.69,1.9,0.05,NORMAL
3989.72,0.8069,987.68,472.51,196.92,4.07,2.34,NORMAL
4030.58,0.817,1016.75,490.21,204.17,25.04,15.18,OVERHEATING
3604.97,0.6394,862.66,403.58,188.57,-1.23,5.25,LUBRICATION_ISSUE
4081.72,0.8462,1018.79,489.34,216.93,7.0,2.27,LUBRICATION_ISSUE
4031.68,0.8342,1003.95,486.04,224.43,1.86,4.78,LUBRICATION_ISSUE
3420.89,0.5658,847.28,384.95,166.15,36.75,18.63,OVERHEATING
4379.17,0.9482,1088.11,535.11,199.82,0.22,2.38,NORMAL
3669.44,0.6514,876.81,404.62,175.53,2.49,0.03,NORMAL
4102.85,0.8308,1003.88,484.46,199.42,0.24,2.28,NORMAL
3416.9,0.5589,824.17,376.87,162.17,18.01,13.17,OVERHEATING
4287.24,0.9094,1098.12,531.56,200.81,38.11,15.55,OVERHEATING
3140.46,0.4799,747.21,322.84,149.03,2.25,-4.13,NORMAL
4118.28,0.8492,1046.0,514.91,202.29,30.54,25.64,OVERHEATING
3621.45,0.658,905.17,425.68,180.1,29.27,20.14,OVERHEATING
3906.9,0.7747,963.26,458.17,217.59,3.08,2.06,LUBRICATION_ISSUE
3404.68,0.5466,839.18,372.25,162.48,40.98,13.33,OVERHEATING
3368.09,0.5443,792.57,359.95,158.57,-2.41,2.96,NORMAL
3052.46,0.4002,699.43,296.92,139.3,6.69,1.28,NORMAL
3844.07,0.7469,943.02,447.47,205.65,2.67,3.26,LUBRICATION_ISSUE
3685.34,0.674,890.76,421.16,206.81,2.1,7.96,LUBRICATION_ISSUE
2917.07,0.3715,664.38,281.86,134.15,-4.39,0.59,NORMAL
3260.8,0.5047,766.68,341.65,153.31,0.82,2.14,NORMAL
3991.95,0.7852,971.97,464.08,196.99,1.24,1.64,NORMAL
3505.43,0.5958,834.48,384.24,186.16,1.75,4.6,LUBRICATION_ISSUE
3077.56,0.426,712.03,306.04,142.14,2.54,0.35,NORMAL
4299.84,0.8981,1057.26,518.03,221.21,3.4,5.71,LUBRICATION_ISSUE
3796.39,0.7305,930.85,435.33,185.06,2.76,-1.52,NORMAL
4245.48,0.9279,1106.08,543.82,201.97,37.06,22.4,OVERHEATING
3284.15,0.4948,793.61,355.87,158.7,32.49,19.2,OVERHEATING
3024.09,0.4192,702.56,304.12,139.86,-0.19,2.47,NORMAL
3308.08,0.5217,819.52,370.96,155.14,41.12,23.92,OVERHEATING
4048.97,0.8257,1003.93,481.71,229.9,6.03,2.97,LUBRICATION_ISSUE
4233.81,0.9026,1052.39,508.55,199.85,-0.84,-3.39,NORMAL
4152.14,0.8574,1020.36,490.38,199.22,-1.69,-2.84,NORMAL
3236.82,0.4895,793.54,355.98,153.41,38.02,22.67,OVERHEATING
3383.9,0.5759,823.49,377.41,194.97,8.73,8.56,LUBRICATION_ISSUE
3009.77,0.4081,695.93,294.33,139.94,0.6,-2.87,NORMAL
3507.43,0.5933,858.88,392.78,171.4,27.53,13.97,OVERHEATING
3302.31,0.5259,786.31,349.5,154.13,5.66,1.11,NORMAL
3911.12,0.7839,968.63,465.87,207.08,2.73,6.33,LUBRICATION_ISSUE
3525.97,0.6055,868.96,398.28,169.76,29.38,14.54,OVERHEATING
4055.87,0.8218,997.56,472.47,198.73,1.67,-5.06,NORMAL
3936.1,0.7727,954.81,465.61,218.07,-5.59,9.37,LUBRICATION_ISSUE
3655.51,0.6701,916.3,427.11,179.82,31.44,16.2,OVERHEATING
3438.55,0.5853,868.0,399.44,165.79,44.89,25.58,OVERHEATING
2889.91,0.3602,665.3,283.29,164.25,4.71,6.93,LUBRICATION_ISSUE
3804.27,0.7167,925.89,430.61,182.19,5.63,-1.55,NORMAL
4073.43,0.82,996.39,480.66,218.72,0.72,3.26,LUBRICATION_ISSUE
3159.03,0.4627,732.27,333.25,164.51,-3.31,11.9,LUBRICATION_ISSUE
3988.86,0.8003,983.37,467.54,196.81,3.73,-0.25,NORMAL
3869.83,0.7502,945.01,455.14,204.14,1.4,8.97,LUBRICATION_ISSUE
2921.84,0.3666,667.3,279.27,132.61,1.23,-0.37,NORMAL
3156.13,0.4745,788.95,339.33,148.52,46.43,13.81,OVERHEATING
3812.14,0.7155,917.0,432.46,185.51,-2.9,0.52,NORMAL
4131.5,0.8741,1026.99,497.21,202.93,-4.07,-1.42,NORMAL
3873.05,0.7403,938.18,441.42,187.32,0.34,-1.28,NORMAL
2838.9,0.3565,652.1,275.29,129.75,-3.77,1.77,NORMAL
3953.68,0.7735,965.32,457.44,190.41,3.52,0.36,NORMAL
3006.32,0.4142,699.84,309.27,171.6,0.98,9.96,LUBRICATION_ISSUE
4020.12,0.7946,986.44,472.7,226.34,8.66,6.04,LUBRICATION_ISSUE
3786.7,0.7092,944.55,448.81,186.32,29.72,19.91,OVERHEATING
3170.59,0.4795,749.3,330.56,167.12,3.07,2.83,LUBRICATION_ISSUE
2991.92,0.3983,700.24,304.46,157.47,11.65,11.31,LUBRICATION_ISSUE
4181.3,0.8605,1027.36,500.48,223.83,2.0,5.26,LUBRICATION_ISSUE
3804.57,0.7231,963.2,461.09,187.79,39.14,26.65,OVERHEATING
4212.51,0.8924,1048.41,516.04,217.33,2.37,8.41,LUBRICATION_ISSUE
3509.29,0.622,852.33,392.96,195.58,3.66,3.75,LUBRICATION_ISSUE
3511.66,0.6187,879.14,406.2,173.83,32.33,18.12,OVERHEATING
4208.76,0.8899,1039.9,505.05,201.12,-4.49,-1.58,NORMAL
3437.17,0.5792,825.54,383.96,185.96,6.17,12.33,LUBRICATION_ISSUE
4242.11,0.8903,1050.64,509.36,200.47,4.33,1.57,NORMAL
3618.72,0.6445,864.05,401.78,174.59,-3.56,1.22,NORMAL
3137.54,0.465,741.94,332.42,172.76,6.07,10.9,LUBRICATION_ISSUE
3562.46,0.6021,841.38,390.27,189.5,1.98,6.63,LUBRICATION_ISSUE
3080.3,0.4217,749.21,318.33,144.29,42.17,14.11,OVERHEATING
3464.76,0.5808,825.67,372.61,165.76,3.93,-0.43,NORMAL
3265.69,0.4898,759.23,337.14,181.0,2.05,2.83,LUBRICATION_ISSUE
3097.48,0.4248,711.2,305.45,141.16,1.44,-0.41,NORMAL
3199.18,0.4617,739.51,321.48,146.87,2.55,-0.7,NORMAL
3426.84,0.5957,831.6,381.64,178.5,2.84,4.39,LUBRICATION_ISSUE
3980.67,0.7966,1000.4,484.14,197.86,23.4,17.93,OVERHEATING
3410.69,0.544,806.2,368.17,173.86,9.23,9.99,LUBRICATION_ISSUE
3718.43,0.6853,901.65,430.08,198.92,4.52,11.8,LUBRICATION_ISSUE
3126.73,0.4369,722.87,320.19,161.56,4.37,9.09,LUBRICATION_ISSUE
3121.9,0.4383,722.89,319.08,164.02,3.83,7.64,LUBRICATION_ISSUE
3002.1,0.4116,723.91,326.62,139.36,26.82,28.37,OVERHEATING
3057.61,0.4116,753.99,319.81,141.54,54.16,19.92,OVERHEATING
3318.03,0.5295,786.36,349.9,158.98,2.76,-0.26,NORMAL
3357.14,0.5459,793.41,357.3,159.24,-1.99,0.06,NORMAL
3468.43,0.603,835.49,391.19,192.68,0.29,10.07,LUBRICATION_ISSUE
3945.42,0.7755,964.63,454.99,195.06,2.08,-2.54,NORMAL
3001.19,0.4001,688.59,303.39,169.05,-1.54,9.31,LUBRICATION_ISSUE
4162.2,0.8514,1054.96,507.23,204.34,36.01,15.86,OVERHEATING
4026.06,0.7875,1011.35,483.7,193.08,37.57,19.43,OVERHEATING
3736.54,0.6941,925.13,443.82,184.25,21.82,21.83,OVERHEATING
3869.88,0.7557,951.18,454.92,215.88,4.27,6.77,LUBRICATION_ISSUE
3805.36,0.719,946.31,456.57,184.29,24.65,23.57,OVERHEATING
3148.83,0.4567,736.92,324.35,172.29,5.45,5.47,LUBRICATION_ISSUE
3587.16,0.6488,900.94,421.68,175.94,32.32,20.51,OVERHEATING
4143.45,0.8695,1031.48,505.83,220.39,2.6,8.51,LUBRICATION_ISSUE
4025.99,0.8263,1041.75,496.46,204.71,44.65,18.2,OVERHEATING
4016.42,0.8196,995.38,472.03,200.23,2.79,-3.53,NORMAL
3764.57,0.7109,948.58,444.41,185.11,33.81,15.55,OVERHEATING
4296.08,0.9037,1056.99,517.77,199.31,-0.03,3.55,NORMAL
3202.08,0.4674,742.28,327.51,166.3,1.76,3.2,LUBRICATION_ISSUE
4376.35,0.9492,1086.47,534.0,195.72,-1.88,0.99,NORMAL
4249.6,0.9103,1088.6,533.3,203.36,29.93,18.1,OVERHEATING
3588.93,0.6413,900.52,414.78,175.33,36.28,16.24,OVERHEATING
2961.84,0.396,684.54,297.3,161.22,-1.16,5.88,LUBRICATION_ISSUE
4037.98,0.824,998.06,476.7,197.42,1.74,-1.09,NORMAL
3661.41,0.6713,889.76,418.21,199.06,3.89,6.68,LUBRICATION_ISSUE
4217.45,0.8786,1032.79,512.39,216.87,-5.26,9.57,LUBRICATION_ISSUE
3113.36,0.454,730.73,316.24,147.48,2.68,-0.59,NORMAL
3332.8,0.5129,777.01,344.6,157.09,2.64,-0.02,NORMAL
3198.51,0.489,786.66,355.22,154.65,33.31,23.21,OVERHEATING
3262.25,0.5094,803.18,359.65,155.97,34.43,18.4,OVERHEATING
3767.29,0.7017,930.88,433.07,186.46,21.51,7.45,OVERHEATING
4079.64,0.8461,1010.13,490.38,199.89,-1.5,3.41,NORMAL
3487.08,0.6103,836.33,383.15,169.66,-4.19,-1.17,NORMAL
3608.99,0.6553,904.61,419.53,178.02,30.95,15.33,OVERHEATING
4021.23,0.8076,987.32,482.74,211.86,1.67,11.35,LUBRICATION_ISSUE
3819.08,0.7238,927.71,441.0,203.22,2.47,5.86,LUBRICATION_ISSUE
3638.35,0.6701,885.46,409.45,176.64,1.49,-0.93,NORMAL
3217.74,0.504,808.8,360.69,156.21,45.49,22.71,OVERHEATING
3776.29,0.6992,908.35,432.79,208.79,-0.01,7.78,LUBRICATION_ISSUE
3897.18,0.7559,993.21,463.68,192.12,44.79,14.63,OVERHEATING
3295.5,0.5316,786.08,359.17,181.99,2.33,8.92,LUBRICATION_ISSUE
3852.87,0.7181,925.27,442.57,199.52,1.79,8.48,LUBRICATION_ISSUE
3523.63,0.6055,841.34,381.51,167.66,1.86,-2.18,NORMAL
3566.42,0.6213,853.1,395.99,200.04,2.0,5.32,LUBRICATION_ISSUE
4020.49,0.8145,1030.28,494.73,200.04,40.54,20.89,OVERHEATING
3864.73,0.7338,935.79,446.31,208.29,2.28,6.21,LUBRICATION_ISSUE
4001.04,0.7766,972.83,457.24,192.69,6.84,-2.35,NORMAL
3772.47,0.6851,903.75,429.71,211.13,4.08,9.91,LUBRICATION_ISSUE
3952.82,0.7803,965.16,457.58,193.28,-0.64,-1.9,NORMAL
3203.89,0.4753,750.83,330.23,174.63,5.46,3.0,LUBRICATION_ISSUE
4070.61,0.8114,994.54,482.62,221.53,4.19,8.41,LUBRICATION_ISSUE
3011.8,0.4033,732.67,313.08,142.31,40.07,17.52,OVERHEATING
3580.88,0.6464,863.2,401.53,176.3,-3.7,1.39,NORMAL
3256.02,0.5137,800.85,367.7,153.1,29.82,25.08,OVERHEATING
3324.9,0.533,828.0,366.63,159.47,41.92,14.98,OVERHEATING
3056.39,0.4276,710.5,311.58,159.93,1.14,5.96,LUBRICATION_ISSUE
4009.76,0.8051,1012.37,481.69,198.86,28.84,11.58,OVERHEATING
3792.78,0.7063,919.59,436.78,215.2,6.19,8.74,LUBRICATION_ISSUE
4094.73,0.8282,1043.73,500.62,204.8,42.05,19.62,OVERHEATING
4032.34,0.7891,976.11,468.28,194.26,1.05,3.25,NORMAL
4151.01,0.8357,1014.45,497.19,230.75,5.45,11.8,LUBRICATION_ISSUE
2967.7,0.3857,681.29,294.64,159.13,1.46,6.74,LUBRICATION_ISSUE
3760.03,0.7129,918.04,434.49,207.98,2.33,5.06,LUBRICATION_ISSUE
3681.0,0.6817,924.62,429.11,185.31,31.57,13.28,OVERHEATING
3910.35,0.767,956.52,453.92,193.22,0.81,0.49,NORMAL
3873.59,0.7665,995.87,475.74,199.54,42.31,23.6,OVERHEATING
4173.9,0.8702,1055.65,519.13,207.18,24.83,20.64,OVERHEATING
3176.27,0.4905,758.44,329.4,149.4,5.29,-2.48,NORMAL
3869.65,0.7555,988.37,468.24,196.77,41.58,20.16,OVERHEATING
4105.04,0.8393,1031.17,505.29,206.48,22.34,20.0,OVERHEATING
3450.91,0.5733,861.13,384.25,165.08,44.64,14.35,OVERHEATING
4061.51,0.8168,993.5,482.01,217.36,0.34,6.11,LUBRICATION_ISSUE
3249.67,0.511,770.68,348.91,173.81,1.59,7.46,LUBRICATION_ISSUE
2986.31,0.4,687.25,291.29,135.24,-2.08,-2.31,NORMAL
3148.67,0.4408,766.49,335.65,150.38,44.58,22.5,OVERHEATING
4205.1,0.8767,1036.34,507.17,225.63,0.08,5.41,LUBRICATION_ISSUE
3273.88,0.5178,775.88,345.47,155.48,1.48,0.84,NORMAL
3492.19,0.5952,870.28,393.48,168.97,38.52,14.42,OVERHEATING
3325.92,0.5243,781.47,349.92,153.98,0.59,1.39,NORMAL
3981.9,0.8042,979.0,475.55,228.08,-2.62,6.58,LUBRICATION_ISSUE
3447.37,0.5793,858.05,385.13,166.9,38.07,13.14,OVERHEATING
2763.05,0.3202,634.63,258.01,127.73,4.33,-0.16,NORMAL
3753.49,0.7144,913.79,434.2,213.61,-2.51,4.42,LUBRICATION_ISSUE
2945.46,0.364,667.8,281.38,131.99,2.16,1.99,NORMAL
3510.32,0.5996,836.4,379.97,167.53,1.13,-1.19,NORMAL
3433.82,0.5863,820.84,371.55,163.4,-2.62,-2.52,NORMAL
2944.92,0.376,674.54,281.95,133.97,1.71,-1.75,NORMAL
3168.08,0.4748,746.3,325.43,148.62,2.99,-0.55,NORMAL
2818.81,0.3078,626.7,253.65,125.08,1.08,-1.73,NORMAL
2894.51,0.3738,666.5,293.23,161.28,-2.53,11.81,LUBRICATION_ISSUE
4063.32,0.8257,1030.0,500.86,204.35,31.43,21.72,OVERHEATING
4181.57,0.8662,1048.93,525.53,199.28,20.14,28.25,OVERHEATING
4038.05,0.8011,1007.89,488.99,197.09,25.33,19.46,OVERHEATING
3747.91,0.7135,915.35,438.01,214.17,-0.12,8.72,LUBRICATION_ISSUE
3914.5,0.7529,975.04,467.53,190.49,27.59,19.06,OVERHEATING
3315.95,0.5455,796.45,360.81,179.95,3.36,4.96,LUBRICATION_ISSUE
4310.91,0.9219,1098.36,545.85,201.33,29.67,24.64,OVERHEATING
3521.96,0.6292,897.47,410.56,176.94,43.86,18.39,OVERHEATING
2931.2,0.3603,667.77,288.7,150.53,5.03,11.06,LUBRICATION_ISSUE
3649.22,0.667,918.26,426.47,179.66,35.59,16.87,OVERHEATING
2972.27,0.3869,682.01,289.57,135.89,1.25,1.12,NORMAL
3698.51,0.6784,923.47,426.48,179.91,31.49,11.29,OVERHEATING
3450.89,0.5811,819.58,382.76,187.18,-1.64,10.02,LUBRICATION_ISSUE
4096.79,0.8359,1005.64,486.23,200.21,-0.75,2.4,NORMAL
3886.53,0.7602,952.1,449.36,189.4,1.63,-0.93,NORMAL
3404.74,0.5742,821.01,377.74,194.79,6.27,8.89,LUBRICATION_ISSUE
2951.18,0.4052,688.65,292.57,137.78,-2.06,-1.86,NORMAL
